tweet_id,user,timestamp,text,embedded_text,emojis,comments,likes,retweets,media,tweet_url,raw,ticker,query_used
2062814062216351912,"{'screen_name': 'griigaru', 'name': 'have no lemon'}",Fri Jun 05 08:29:32 +0000 2026,@zamtradeco @Muujiravdan Хятадын ийм сургалтын компаниуд бүр хувьцаат компани болж Америкт хувьцаа нь зарагдаж байсан шд. Одоо гэхдээ ингэж бэлдэхийг хориглосон. Ерөнхийдөө Күнзийн сургаалиас гажсан хэлбэр гэж үзэж байгаа юм билээ.,,,1,2,0,{'image_links': []},https://x.com/griigaru/status/2062814062216351912,"{'__typename': 'Tweet', 'core': {'user_results': {'result': {'__typename': 'User', 'affiliates_highlighted_label': {}, 'avatar': {'image_url': 'https://pbs.twimg.com/profile_images/1521167962190880768/TtHIkXi__normal.jpg'}, 'core': {'created_at': 'Sun Jun 15 09:41:50 +0000 2014', 'name': 'have no lemon', 'screen_name': 'griigaru'}, 'dm_permissions': {'can_dm': True}, 'follow_request_sent': False, 'has_graduated_access': True, 'id': 'VXNlcjoyNjEwOTgxODE5', 'is_blue_verified': False, 'legacy': {'default_profile': False, 'default_profile_image': False, 'description': 'blocked you.', 'entities': {'description': {}}, 'fast_followers_count': 0, 'favourites_count': 169, 'follow_request_sent': False, 'followers_count': 1413, 'friends_count': 895, 'has_custom_timelines': True, 'is_translator': False, 'listed_count': 9, 'media_count': 5262, 'needs_phone_verification': False, 'normal_followers_count': 1413, 'notifications': False, 'pinned_tweet_ids_str': ['1631601519815544832'], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2610981819/1758814833', 'profile_interstitial_type': '', 'statuses_count': 32535, 'time_zone': '', 'translator_type': 'none', 'url': '', 'utc_offset': 0, 'want_retweets': False, 'withheld_description': '', 'withheld_scope': ''}, 'location': {'location': ''}, 'media_permissions': {'can_media_tag': True}, 'parody_commentary_fan_label': 'None', 'privacy': {'protected': False}, 'professional': {'category': [], 'professional_type': 'Business', 'rest_id': '1507058010316849157'}, 'profile_bio': {'description': 'blocked you.'}, 'profile_description_language': 'en', 'profile_image_shape': 'Circle', 'relationship_perspectives': {'blocked_by': False, 'blocking': False, 'followed_by': False, 'following': False, 'muting': False}, 'rest_id': '2610981819', 'super_follow_eligible': False, 'super_followed_by': False, 'super_following': False, 'verification': {'verified': False}}}}, 'edit_control': {'edit_tweet_ids': ['2062814062216351912'], 'editable_until_msecs': '1780651772000', 'edits_remaining': '5', 'is_edit_eligible': False}, 'grok_analysis_button': True, 'is_translatable': True, 'legacy': {'bookmark_count': 0, 'bookmarked': False, 'conversation_id_str': '2062759993435398332', 'created_at': 'Fri Jun 05 08:29:32 +0000 2026', 'display_text_range': [25, 231], 'entities': {'user_mentions': [{'id_str': '93167766', 'indices': [0, 11], 'name': 'Г. Бат-Эрдэнэ', 'screen_name': 'zamtradeco'}, {'id_str': '1510904847079383041', 'indices': [12, 24], 'name': 'Muuji😷', 'screen_name': 'Muujiravdan'}]}, 'favorite_count': 2, 'favorited': False, 'full_text': '@zamtradeco @Muujiravdan Хятадын ийм сургалтын компаниуд бүр хувьцаат компани болж Америкт хувьцаа нь зарагдаж байсан шд. Одоо гэхдээ ингэж бэлдэхийг хориглосон. Ерөнхийдөө Күнзийн сургаалиас гажсан хэлбэр гэж үзэж байгаа юм билээ.', 'id_str': '2062814062216351912', 'in_reply_to_screen_name': 'zamtradeco', 'in_reply_to_status_id_str': '2062791348588269815', 'in_reply_to_user_id_str': '93167766', 'is_quote_status': False, 'lang': 'ru', 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0, 'retweeted': False, 'user_id_str': '2610981819'}, 'rest_id': '2062814062216351912', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'unmention_data': {}, 'views': {'count': '90', 'state': 'EnabledWithCount'}}",huvitsaa,хувьцаа
2062518306293354505,"{'screen_name': 'baatarsuren', 'name': 'С.Баатарсүрэн'}",Thu Jun 04 12:54:18 +0000 2026,"Банкын тухай хуулийг илүү нарийвчлаж зохицуулж өгч байгаа юм байна.

Энэ хуульд банкны том хувьцаа эзэмшигчдийн хөрөнгө оруулсан санхүүгийн компаниуд тэдгээрийн үйл ажиллагааны талаар оруулах байлгүй дээ.

Наранцогт гуйгаас нэг их зүйл хүлээлтгүй гэж бодож байсан чинь овоо ажиллах шинжтэй дэг https://t.co/4CF0jfITcD",,,0,11,10,{'image_links': ['https://pbs.twimg.com/media/HJ-JdzlbAAAhhPr.jpg']},https://x.com/baatarsuren/status/2062518306293354505,"{'__typename': 'Tweet', 'core': {'user_results': {'result': {'__typename': 'User', 'affiliates_highlighted_label': {}, 'avatar': {'image_url': 'https://pbs.twimg.com/profile_images/1683750355367243776/u8MiCojd_normal.jpg'}, 'core': {'created_at': 'Tue Mar 08 14:21:59 +0000 2011', 'name': 'С.Баатарсүрэн', 'screen_name': 'baatarsuren'}, 'dm_permissions': {'can_dm': True}, 'follow_request_sent': False, 'has_graduated_access': True, 'id': 'VXNlcjoyNjI2NjczOTc=', 'is_blue_verified': True, 'legacy': {'default_profile': False, 'default_profile_image': False, 'description': 'БИО-гоо бодож байгаа', 'entities': {'description': {}}, 'fast_followers_count': 0, 'favourites_count': 2743, 'follow_request_sent': False, 'followers_count': 11648, 'friends_count': 9419, 'has_custom_timelines': True, 'is_translator': False, 'listed_count': 9, 'media_count': 12690, 'needs_phone_verification': False, 'normal_followers_count': 11648, 'notifications': False, 'pinned_tweet_ids_str': ['1955449126273130999'], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/262667397/1725251846', 'profile_interstitial_type': '', 'statuses_count': 51392, 'time_zone': '', 'translator_type': 'none', 'url': '', 'utc_offset': 0, 'want_retweets': False, 'withheld_description': '', 'withheld_scope': ''}, 'location': {'location': 'Mongolia'}, 'media_permissions': {'can_media_tag': True}, 'parody_commentary_fan_label': 'None', 'privacy': {'protected': False}, 'professional': {'category': [{'icon_name': 'IconBriefcaseStroke', 'id': 144, 'name': 'Education'}], 'professional_type': 'Business', 'rest_id': '1612740545297911810'}, 'profile_bio': {'description': 'БИО-гоо бодож байгаа'}, 'profile_description_language': 'ru', 'profile_image_shape': 'Circle', 'relationship_perspectives': {'blocked_by': False, 'blocking': False, 'followed_by': False, 'following': False, 'muting': False}, 'rest_id': '262667397', 'super_follow_eligible': False, 'super_followed_by': False, 'super_following': False, 'verification': {'verified': False}}}}, 'edit_control': {'edit_tweet_ids': ['2062518306293354505'], 'editable_until_msecs': '1780581258000', 'edits_remaining': '5', 'is_edit_eligible': True}, 'grok_analysis_button': True, 'is_translatable': True, 'legacy': {'bookmark_count': 0, 'bookmarked': False, 'conversation_id_str': '2062518306293354505', 'created_at': 'Thu Jun 04 12:54:18 +0000 2026', 'display_text_range': [0, 273], 'entities': {'media': [{'allow_download_status': {'allow_download': True}, 'display_url': 'pic.x.com/NOf9wMCjJA', 'expanded_url': 'https://x.com/baatarsuren/status/2062518306293354505/photo/1', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'h': 181, 'w': 181, 'x': 892, 'y': 126}, {'h': 182, 'w': 182, 'x': 909, 'y': 287}]}, 'medium': {'faces': [{'h': 135, 'w': 135, 'x': 669, 'y': 94}, {'h': 136, 'w': 136, 'x': 681, 'y': 215}]}, 'orig': {'faces': [{'h': 181, 'w': 181, 'x': 892, 'y': 126}, {'h': 182, 'w': 182, 'x': 909, 'y': 287}]}, 'small': {'faces': [{'h': 76, 'w': 76, 'x': 379, 'y': 53}, {'h': 77, 'w': 77, 'x': 386, 'y': 121}]}}, 'id_str': '2062518299515355136', 'indices': [274, 297], 'media_key': '3_2062518299515355136', 'media_results': {'result': {'media_key': '3_2062518299515355136'}}, 'media_url_https': 'https://pbs.twimg.com/media/HJ-JdzlbAAAhhPr.jpg', 'original_info': {'focus_rects': [{'h': 896, 'w': 1600, 'x': 0, 'y': 0}, {'h': 1005, 'w': 1005, 'x': 578, 'y': 0}, {'h': 1005, 'w': 882, 'x': 639, 'y': 0}, {'h': 1005, 'w': 503, 'x': 829, 'y': 0}, {'h': 1005, 'w': 1600, 'x': 0, 'y': 0}], 'height': 1005, 'width': 1600}, 'sizes': {'large': {'h': 1005, 'resize': 'fit', 'w': 1600}, 'medium': {'h': 754, 'resize': 'fit', 'w': 1200}, 'small': {'h': 427, 'resize': 'fit', 'w': 680}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'type': 'photo', 'url': 'https://t.co/NOf9wMCjJA'}]}, 'extended_entities': {'media': [{'allow_download_status': {'allow_download': True}, 'display_url': 'pic.x.com/NOf9wMCjJA', 'expanded_url': 'https://x.com/baatarsuren/status/2062518306293354505/photo/1', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'h': 181, 'w': 181, 'x': 892, 'y': 126}, {'h': 182, 'w': 182, 'x': 909, 'y': 287}]}, 'medium': {'faces': [{'h': 135, 'w': 135, 'x': 669, 'y': 94}, {'h': 136, 'w': 136, 'x': 681, 'y': 215}]}, 'orig': {'faces': [{'h': 181, 'w': 181, 'x': 892, 'y': 126}, {'h': 182, 'w': 182, 'x': 909, 'y': 287}]}, 'small': {'faces': [{'h': 76, 'w': 76, 'x': 379, 'y': 53}, {'h': 77, 'w': 77, 'x': 386, 'y': 121}]}}, 'id_str': '2062518299515355136', 'indices': [274, 297], 'media_key': '3_2062518299515355136', 'media_results': {'result': {'media_key': '3_2062518299515355136'}}, 'media_url_https': 'https://pbs.twimg.com/media/HJ-JdzlbAAAhhPr.jpg', 'original_info': {'focus_rects': [{'h': 896, 'w': 1600, 'x': 0, 'y': 0}, {'h': 1005, 'w': 1005, 'x': 578, 'y': 0}, {'h': 1005, 'w': 882, 'x': 639, 'y': 0}, {'h': 1005, 'w': 503, 'x': 829, 'y': 0}, {'h': 1005, 'w': 1600, 'x': 0, 'y': 0}], 'height': 1005, 'width': 1600}, 'sizes': {'large': {'h': 1005, 'resize': 'fit', 'w': 1600}, 'medium': {'h': 754, 'resize': 'fit', 'w': 1200}, 'small': {'h': 427, 'resize': 'fit', 'w': 680}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'type': 'photo', 'url': 'https://t.co/NOf9wMCjJA'}]}, 'favorite_count': 11, 'favorited': False, 'full_text': 'Банкын тухай хуулийг илүү нарийвчлаж зохицуулж өгч байгаа юм байна.\n\nЭнэ хуульд банкны том хувьцаа эзэмшигчдийн хөрөнгө оруулсан санхүүгийн компаниуд тэдгээрийн үйл ажиллагааны талаар оруулах байлгүй дээ.\n\nНаранцогт гуйгаас нэг их зүйл хүлээлтгүй гэж бодож байсан чинь овоо https://t.co/NOf9wMCjJA', 'id_str': '2062518306293354505', 'is_quote_status': False, 'lang': 'ru', 'possibly_sensitive': False, 'possibly_sensitive_editable': True, 'quote_count': 1, 'reply_count': 0, 'retweet_count': 10, 'retweeted': False, 'user_id_str': '262667397'}, 'note_tweet': {'is_expandable': True, 'note_tweet_results': {'result': {'entity_set': {'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'mongolbank.mn/mn/r/12423', 'expanded_url': 'https://www.mongolbank.mn/mn/r/12423', 'indices': [294, 317], 'url': 'https://t.co/4CF0jfITcD'}], 'user_mentions': []}, 'id': 'Tm90ZVR3ZWV0OjIwNjI1MTgzMDYxNzU4ODUzMTI=', 'text': 'Банкын тухай хуулийг илүү нарийвчлаж зохицуулж өгч байгаа юм байна.\n\nЭнэ хуульд банкны том хувьцаа эзэмшигчдийн хөрөнгө оруулсан санхүүгийн компаниуд тэдгээрийн үйл ажиллагааны талаар оруулах байлгүй дээ.\n\nНаранцогт гуйгаас нэг их зүйл хүлээлтгүй гэж бодож байсан чинь овоо ажиллах шинжтэй дэг https://t.co/4CF0jfITcD'}}}, 'rest_id': '2062518306293354505', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'unmention_data': {}, 'views': {'count': '1471', 'state': 'EnabledWithCount'}}",huvitsaa,хувьцаа
2062488146965832121,"{'screen_name': 'AmarjargalR', 'name': 'Amarjargal'}",Thu Jun 04 10:54:28 +0000 2026,"@them0ng0lian 

Төрөөс орон сууцны зээлээр дагнасан банк байгуулах нь яагаад татвар төлөгчдийн дарамт болох вэ? Санхүү, макро эдийн засгийн логикийг товчхон тайлбарлая.

1. Төрөлжүүлэлтгүй байхын урхи (Хугацааны зөрүү)
Ипотекийн банк нь банкны алтан дүрэм болох хөрөнгийн төрөлжүүлэлтийг зөрчдөг. Тэд урт хугацааны зээлийг (15–30 жил) богино хугацааны эх үүсвэрээр (хадгаламж) санхүүжүүлдэг. Төв банкнаас суурь хүүг өсгөх үед хадгаламжийн өртөг тэр даруй нэмэгдэж, түгжигдсэн зээлийн хүүгийн орлогоос давснаар банкны ашиг маржин шууд устдаг.

2. Үл хөдлөх хөрөнгийн мөчлөг ба Хөрвөх чадвар
Орон сууцны зээл нь хөрвөх чадвар муутай тул хямралын үед бэлэн мөнгө болгож чаддаггүй. Зах зээлийн хөөс хагарч, үл хөдлөх хөрөнгийн үнэ унахад зээлийн дефолт өсөж, банк барьцаа хөрөнгийг нь хямд борлуулан асар их бодит алдагдал хүлээдэг.

3. Төрийн өмч ба Төсвийн асар том дарамт
Хувийн банк дампуурвал хохирлыг хувьцаа эзэмшигчид үүрнэ. Харин Төр өөрөө тухайн бангийг эзэмшвэл:

Төсвийн хөрөнгөөр аврах: Системийн айдсаас сэргийлэхийн тулд төр дампуурлыг зөвшөөрч чаддаггүй тул татвар төлөгчдийн мөнгийг тийшээ цутгахаас өөр аргагүйд хүрдэг.

Хөрөнгийн буруу хуваарилалт: Дэд бүтэц, эрүүл мэнд, боловсролд орох ёстой төсвийн мөнгө үр ашиггүй зээлүүдийг хаахад зориулагдаж үрэгдэнэ.

Санхүүгийн салбарт эрсдэлийг төрөлжүүлэх нь хамгийн чухал. Зөвхөн ипотекоор дагнасан төрийн банк байгуулах нь үл хөдлөх хөрөнгийн салбарын эрсдэлийг шууд улсын төсөв, татвар төлөгчдийн нуруун дээр үүрүүлж буй хэрэг юм. Түүнээс гадна, одоогийн хөнгөлөлттэй зээлийн хүү нь манай улсын эрсдэлтэй харьцуулахад хэтэрхий бага байна. Тийм учраас гаднаас санхүүжилт татах одооны 6%-г санхүүжүүлэх боломжгүй.

#Санхүү #Төсөв #ИпотекийнЗээл #МакроЭдийнЗасаг",,,0,8,7,{'image_links': []},https://x.com/AmarjargalR/status/2062488146965832121,"{'__typename': 'Tweet', 'core': {'user_results': {'result': {'__typename': 'User', 'affiliates_highlighted_label': {}, 'avatar': {'image_url': 'https://pbs.twimg.com/profile_images/1381569318907834371/Ep-IhR1G_normal.jpg'}, 'core': {'created_at': 'Tue Apr 14 04:12:00 +0000 2009', 'name': 'Amarjargal', 'screen_name': 'AmarjargalR'}, 'dm_permissions': {'can_dm': True}, 'follow_request_sent': False, 'has_graduated_access': True, 'id': 'VXNlcjozMTA1NDE3OQ==', 'is_blue_verified': True, 'legacy': {'default_profile': False, 'default_profile_image': False, 'description': 'Former PM of Mongolia. \n#ТОГТУУНХҮЧ', 'entities': {'description': {}, 'url': {'urls': [{'display_url': 'amarjargal.org', 'expanded_url': 'http://www.amarjargal.org', 'indices': [0, 23], 'url': 'https://t.co/NXYjqs3r34'}]}}, 'fast_followers_count': 0, 'favourites_count': 619, 'follow_request_sent': False, 'followers_count': 175221, 'friends_count': 279, 'has_custom_timelines': True, 'is_translator': False, 'listed_count': 227, 'media_count': 1103, 'needs_phone_verification': False, 'normal_followers_count': 175221, 'notifications': False, 'pinned_tweet_ids_str': ['2043170951693803935'], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/31054179/1766987087', 'profile_interstitial_type': '', 'statuses_count': 10159, 'time_zone': '', 'translator_type': 'none', 'url': 'https://t.co/NXYjqs3r34', 'utc_offset': 0, 'want_retweets': False, 'withheld_description': '', 'withheld_scope': ''}, 'location': {'location': '47.919143,106.918023'}, 'media_permissions': {'can_media_tag': True}, 'parody_commentary_fan_label': 'None', 'privacy': {'protected': False}, 'professional': {'category': [{'icon_name': 'IconBriefcaseStroke', 'id': 144, 'name': 'Education'}], 'professional_type': 'Creator', 'rest_id': '1488745932657020929'}, 'profile_bio': {'description': 'Former PM of Mongolia. \n#ТОГТУУНХҮЧ'}, 'profile_description_language': 'en', 'profile_image_shape': 'Circle', 'relationship_perspectives': {'blocked_by': False, 'blocking': False, 'followed_by': False, 'following': False, 'muting': False}, 'rest_id': '31054179', 'super_follow_eligible': True, 'super_followed_by': False, 'super_following': False, 'verification': {'verified': False}}}}, 'edit_control': {'edit_tweet_ids': ['2062488146965832121'], 'editable_until_msecs': '1780574068000', 'edits_remaining': '5', 'is_edit_eligible': True}, 'grok_analysis_button': True, 'is_translatable': True, 'legacy': {'bookmark_count': 0, 'bookmarked': False, 'conversation_id_str': '2062488146965832121', 'created_at': 'Thu Jun 04 10:54:28 +0000 2026', 'display_text_range': [0, 271], 'entities': {'user_mentions': [{'id_str': '157481318', 'indices': [0, 13], 'name': 'Ташуу road', 'screen_name': 'them0ng0lian'}]}, 'favorite_count': 8, 'favorited': False, 'full_text': '@them0ng0lian \n\nТөрөөс орон сууцны зээлээр дагнасан банк байгуулах нь яагаад татвар төлөгчдийн дарамт болох вэ? Санхүү, макро эдийн засгийн логикийг товчхон тайлбарлая.\n\n1. Төрөлжүүлэлтгүй байхын урхи (Хугацааны зөрүү)\nИпотекийн банк нь банкны алтан дүрэм болох хөрөнгийн', 'id_str': '2062488146965832121', 'in_reply_to_screen_name': 'them0ng0lian', 'in_reply_to_user_id_str': '157481318', 'is_quote_status': False, 'lang': 'ru', 'quote_count': 0, 'reply_count': 0, 'retweet_count': 7, 'retweeted': False, 'user_id_str': '31054179'}, 'note_tweet': {'is_expandable': True, 'note_tweet_results': {'result': {'entity_set': {'hashtags': [{'indices': [1676, 1683], 'text': 'Санхүү'}, {'indices': [1684, 1690], 'text': 'Төсөв'}, {'indices': [1691, 1705], 'text': 'ИпотекийнЗээл'}, {'indices': [1706, 1722], 'text': 'МакроЭдийнЗасаг'}], 'symbols': [], 'urls': [], 'user_mentions': [{'id_str': '157481318', 'indices': [0, 13], 'name': 'Ташуу road', 'screen_name': 'them0ng0lian'}]}, 'id': 'Tm90ZVR3ZWV0OjIwNjI0ODgxNDY3NjAzNDM1NTI=', 'text': '@them0ng0lian \n\nТөрөөс орон сууцны зээлээр дагнасан банк байгуулах нь яагаад татвар төлөгчдийн дарамт болох вэ? Санхүү, макро эдийн засгийн логикийг товчхон тайлбарлая.\n\n1. Төрөлжүүлэлтгүй байхын урхи (Хугацааны зөрүү)\nИпотекийн банк нь банкны алтан дүрэм болох хөрөнгийн төрөлжүүлэлтийг зөрчдөг. Тэд урт хугацааны зээлийг (15–30 жил) богино хугацааны эх үүсвэрээр (хадгаламж) санхүүжүүлдэг. Төв банкнаас суурь хүүг өсгөх үед хадгаламжийн өртөг тэр даруй нэмэгдэж, түгжигдсэн зээлийн хүүгийн орлогоос давснаар банкны ашиг маржин шууд устдаг.\n\n2. Үл хөдлөх хөрөнгийн мөчлөг ба Хөрвөх чадвар\nОрон сууцны зээл нь хөрвөх чадвар муутай тул хямралын үед бэлэн мөнгө болгож чаддаггүй. Зах зээлийн хөөс хагарч, үл хөдлөх хөрөнгийн үнэ унахад зээлийн дефолт өсөж, банк барьцаа хөрөнгийг нь хямд борлуулан асар их бодит алдагдал хүлээдэг.\n\n3. Төрийн өмч ба Төсвийн асар том дарамт\nХувийн банк дампуурвал хохирлыг хувьцаа эзэмшигчид үүрнэ. Харин Төр өөрөө тухайн бангийг эзэмшвэл:\n\nТөсвийн хөрөнгөөр аврах: Системийн айдсаас сэргийлэхийн тулд төр дампуурлыг зөвшөөрч чаддаггүй тул татвар төлөгчдийн мөнгийг тийшээ цутгахаас өөр аргагүйд хүрдэг.\n\nХөрөнгийн буруу хуваарилалт: Дэд бүтэц, эрүүл мэнд, боловсролд орох ёстой төсвийн мөнгө үр ашиггүй зээлүүдийг хаахад зориулагдаж үрэгдэнэ.\n\nСанхүүгийн салбарт эрсдэлийг төрөлжүүлэх нь хамгийн чухал. Зөвхөн ипотекоор дагнасан төрийн банк байгуулах нь үл хөдлөх хөрөнгийн салбарын эрсдэлийг шууд улсын төсөв, татвар төлөгчдийн нуруун дээр үүрүүлж буй хэрэг юм. Түүнээс гадна, одоогийн хөнгөлөлттэй зээлийн хүү нь манай улсын эрсдэлтэй харьцуулахад хэтэрхий бага байна. Тийм учраас гаднаас санхүүжилт татах одооны 6%-г санхүүжүүлэх боломжгүй.\n\n#Санхүү #Төсөв #ИпотекийнЗээл #МакроЭдийнЗасаг'}}}, 'rest_id': '2062488146965832121', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'unmention_data': {}, 'views': {'count': '728', 'state': 'EnabledWithCount'}}",huvitsaa,хувьцаа
